2024-01-02 22:01:477 INFO  HomePage :112 - Getting Home Page URL : 
2024-01-02 22:01:533 INFO  HomePage :133 - Clicking on header option Contact Us : [[ChromeDriver: chrome on windows (081ab3780121d16ee2dbd49876ab4f55)] -> xpath: //a[normalize-space()='Contact us']]
2024-01-02 22:01:294 INFO  ContactUsPage :48 - Getting text Contact us page[[ChromeDriver: chrome on windows (081ab3780121d16ee2dbd49876ab4f55)] -> xpath: //h2[normalize-space()='Get In Touch']]
2024-01-02 22:01:449 INFO  ContactUsPage :54 - Sending name to name field:shilpa
2024-01-02 22:01:591 INFO  ContactUsPage :59 - Sending email address to email field:kesha22@gmail.com
2024-01-02 22:01:723 INFO  ContactUsPage :64 - Sending subject to subject field:About product
2024-01-02 22:01:916 INFO  ContactUsPage :69 - Sending message to message field:[[ChromeDriver: chrome on windows (081ab3780121d16ee2dbd49876ab4f55)] -> name: message]
2024-01-02 22:01:693 INFO  HomePage :112 - Getting Home Page URL : 
2024-01-02 22:01:761 INFO  HomePage :143 - Clicking on header option Home : [[ChromeDriver: chrome on windows (7172aa4577658f397c72fb345816bec0)] -> xpath: //a[normalize-space()='Test Cases']]
2024-01-02 22:01:575 INFO  TestCasesPage :17 - Getting Home Page URL : 
2024-01-02 22:01:435 INFO  HomePage :112 - Getting Home Page URL : 
2024-01-02 22:01:549 INFO  HomePage :176 - Scrolling down to subscription
2024-01-02 22:01:573 INFO  HomePage :180 - Getting Subscription text : [[ChromeDriver: chrome on windows (9875ced3fe8a29fa6734c00e07275c71)] -> xpath: //h2[normalize-space()='Subscription']]
2024-01-02 22:01:889 INFO  HomePage :186 - Sending email to subscription email field : [[ChromeDriver: chrome on windows (9875ced3fe8a29fa6734c00e07275c71)] -> xpath: //input[@id='susbscribe_email']]
2024-01-02 22:01:958 INFO  HomePage :191 - Clicking on subscription arrow button : [[ChromeDriver: chrome on windows (9875ced3fe8a29fa6734c00e07275c71)] -> xpath: //i[@class='fa fa-arrow-circle-o-right']]
2024-01-02 22:01:976 INFO  HomePage :195 - Getting subscription success message : [[ChromeDriver: chrome on windows (9875ced3fe8a29fa6734c00e07275c71)] -> xpath: //div[@class='alert-success alert']]
2024-01-02 22:01:278 INFO  HomePage :112 - Getting Home Page URL : 
